2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...
2025-03-29 10:50:13,067 - ERROR - Error processing entry 'american aloe': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,067 - ERROR - Error processing entry 'Americano': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,068 - ERROR - Error processing entry 'American Standard Code for Information and Interchange': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,068 - ERROR - Error processing entry 'americium': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,069 - ERROR - Error processing entry 'Amériká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,069 - ERROR - Error processing entry 'amerikána': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,070 - ERROR - Error processing entry 'Amerikáno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,071 - ERROR - Error processing entry 'amerís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,071 - ERROR - Error processing entry 'amés': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,071 - ERROR - Error processing entry 'amésan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,072 - ERROR - Error processing entry 'amethyst': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,072 - ERROR - Error processing entry 'amethyst brown-dove': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,072 - ERROR - Error processing entry 'ametralyadóra': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,073 - ERROR - Error processing entry 'amí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,073 - ERROR - Error processing entry 'ámi': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,073 - ERROR - Error processing entry 'amíba': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,074 - ERROR - Error processing entry 'amíbiká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,074 - ERROR - Error processing entry 'amíd': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,074 - ERROR - Error processing entry 'amída': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,075 - ERROR - Error processing entry 'anák': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,075 - ERROR - Error processing entry 'ának': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,076 - ERROR - Error processing entry 'anakála': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,076 - ERROR - Error processing entry 'anakán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,077 - ERROR - Error processing entry 'ának-ának': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,077 - ERROR - Error processing entry 'anákbung Zoo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,078 - ERROR - Error processing entry 'anák-dalág': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,078 - ERROR - Error processing entry 'anák-hílig': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,078 - ERROR - Error processing entry 'anáki': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,079 - ERROR - Error processing entry 'anákin': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,079 - ERROR - Error processing entry 'anakláng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,079 - ERROR - Error processing entry 'anaklé': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,080 - ERROR - Error processing entry 'Anak ng púta!': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,080 - ERROR - Error processing entry 'Anak ng túpa!': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,080 - ERROR - Error processing entry 'anakónda': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,081 - ERROR - Error processing entry 'anakoréta': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,081 - ERROR - Error processing entry 'anák-pakpák': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,081 - ERROR - Error processing entry 'anakpálas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,082 - ERROR - Error processing entry 'anákpáwis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,082 - ERROR - Error processing entry 'anakpipís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,083 - ERROR - Error processing entry 'anakrónikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,083 - ERROR - Error processing entry 'anakronísmo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,084 - ERROR - Error processing entry 'anák-sa-labás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,084 - ERROR - Error processing entry 'anák-sa-lígaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,084 - ERROR - Error processing entry 'anák-sa-lúpa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,085 - ERROR - Error processing entry 'anák tiktík': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,087 - ERROR - Error processing entry 'anákun': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,087 - ERROR - Error processing entry 'anakúra': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,088 - ERROR - Error processing entry 'analáong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,088 - ERROR - Error processing entry 'analects': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,088 - ERROR - Error processing entry 'analéktas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,089 - ERROR - Error processing entry 'analgesia': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,089 - ERROR - Error processing entry 'analgesic': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,090 - ERROR - Error processing entry 'analhésikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,090 - ERROR - Error processing entry 'analhésya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,091 - ERROR - Error processing entry 'analisá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,091 - ERROR - Error processing entry 'analisáble': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,091 - ERROR - Error processing entry 'analisadór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,092 - ERROR - Error processing entry 'análisís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,092 - ERROR - Error processing entry 'analísta': current transaction is aborted, commands ignored until end of transaction block
